ticket_id,ticket_text,category,environment,env_criticality,escalation_count,sla_breach_risk,repeat_incident,response_time_min,affected_users,priority
INC101292,Auth Service experiencing breach in network layer,Network,Development,1,4,0.89,0,6,1969,P1
INC101293,Email Service experiencing failover in security layer,Security,Production,4,3,0.5,0,22,253,P2
INC101294,Reporting experiencing question in storage layer,Storage,Staging,2,0,0.11,0,117,3,P4
INC101295,Auth Service experiencing non-critical in database layer,Database,Development,1,0,0.32,1,77,3,P3
INC101296,Payment Gateway experiencing data loss in security layer,Security,DR,3,4,0.84,1,1,1462,P1
INC101297,Database Cluster experiencing some users affected in application layer,Application,Staging,2,1,0.44,1,14,483,P2
INC101298,Web Portal experiencing warning in security layer,Security,Development,1,0,0.19,0,120,44,P3
INC101299,File Storage experiencing revenue impact in application layer,Application,Staging,2,3,0.95,1,11,3626,P1
INC101300,VPN experiencing production down in security layer,Security,Development,1,4,0.92,1,10,3286,P1
INC101301,Reporting experiencing intermittent in database layer,Database,Production,4,1,0.45,0,33,76,P2
INC101302,Payment Gateway experiencing low impact in storage layer,Storage,Staging,2,1,0.35,1,139,30,P3
INC101303,Web Portal experiencing non-critical in application layer,Application,Staging,2,0,0.42,0,53,54,P3
INC101304,Database Cluster experiencing down in network layer,Network,Production,4,6,0.85,0,10,4603,P1
INC101305,Email Service experiencing non-critical in storage layer,Storage,DR,3,0,0.44,1,91,38,P3
INC101306,Database Cluster experiencing high latency in security layer,Security,DR,3,3,0.56,1,46,465,P2
INC101307,File Storage experiencing some users affected in network layer,Network,Staging,2,3,0.7,1,11,507,P2
INC101308,API Gateway experiencing failover in storage layer,Storage,Development,1,2,0.68,0,49,251,P2
INC101309,Database Cluster experiencing all users affected in application layer,Application,Development,1,5,0.86,1,5,3924,P1
INC101310,Database Cluster experiencing failover in application layer,Application,Staging,2,2,0.53,1,48,500,P2
INC101311,File Storage experiencing enhancement in network layer,Network,Production,4,0,0.05,0,275,0,P4
INC101312,Auth Service experiencing workaround available in security layer,Security,Production,4,1,0.37,0,112,13,P3
INC101313,File Storage experiencing delay in storage layer,Storage,Staging,2,0,0.28,0,177,50,P3
INC101314,File Storage experiencing degraded in network layer,Network,Production,4,2,0.69,1,35,273,P2
INC101315,Web Portal experiencing degraded in network layer,Network,Development,1,3,0.55,0,59,383,P2
INC101316,Web Portal experiencing workaround available in database layer,Database,Development,1,1,0.14,0,190,7,P3
INC101317,VPN experiencing failover in database layer,Database,DR,3,2,0.73,1,33,579,P2
INC101318,Payment Gateway experiencing some users affected in application layer,Application,Production,4,2,0.48,0,45,444,P2
INC101319,Payment Gateway experiencing no impact in storage layer,Storage,Production,4,0,0.11,0,169,4,P4
INC101320,VPN experiencing no impact in network layer,Network,DR,3,0,0.02,0,327,2,P4
INC101321,VPN experiencing non-critical in storage layer,Storage,DR,3,1,0.35,0,102,3,P3
INC101322,Reporting experiencing single user in security layer,Security,DR,3,1,0.33,0,107,13,P3
INC101323,Payment Gateway experiencing how to in storage layer,Storage,DR,3,0,0.05,0,181,3,P4
INC101324,API Gateway experiencing delay in security layer,Security,Staging,2,1,0.45,0,210,9,P3
INC101325,Email Service experiencing security incident in security layer,Security,Production,4,4,0.81,1,6,4264,P1
INC101326,Auth Service experiencing enhancement in application layer,Application,Development,1,0,0.04,0,176,2,P4
INC101327,Web Portal experiencing low impact in application layer,Application,Development,1,0,0.11,0,129,17,P3
INC101328,File Storage experiencing documentation in application layer,Application,Production,4,0,0.01,0,109,3,P4
INC101329,Web Portal experiencing warning in database layer,Database,Production,4,0,0.13,1,95,32,P3
INC101330,VPN experiencing partial outage in security layer,Security,Staging,2,1,0.73,0,44,370,P2
INC101331,Payment Gateway experiencing request in security layer,Security,Staging,2,0,0.05,0,340,1,P4
INC101332,File Storage experiencing slow in application layer,Application,Development,1,3,0.49,1,27,588,P2
INC101333,Reporting experiencing intermittent in security layer,Security,Production,4,2,0.53,0,41,398,P2
INC101334,File Storage experiencing enhancement in database layer,Database,Staging,2,0,0.07,0,231,0,P4
INC101335,Web Portal experiencing low priority in application layer,Application,DR,3,0,0.13,0,252,4,P4
INC101336,Auth Service experiencing no impact in security layer,Security,Production,4,0,0.04,0,145,2,P4
INC101337,Database Cluster experiencing low priority in security layer,Security,Staging,2,0,0.02,0,380,4,P4
INC101338,Reporting experiencing inquiry in database layer,Database,DR,3,0,0.01,0,401,1,P4
INC101339,Payment Gateway experiencing revenue impact in storage layer,Storage,Development,1,7,0.75,1,9,3476,P1
INC101340,Email Service experiencing warning in security layer,Security,Staging,2,0,0.25,0,106,13,P3
INC101341,Payment Gateway experiencing degraded in application layer,Application,DR,3,3,0.6,0,22,264,P2
INC101342,Auth Service experiencing revenue impact in database layer,Database,Staging,2,4,0.87,1,6,2872,P1
INC101343,File Storage experiencing errors increasing in storage layer,Storage,Development,1,3,0.59,0,21,383,P2
INC101344,Payment Gateway experiencing no impact in security layer,Security,Development,1,0,0.12,0,136,1,P4
INC101345,Reporting experiencing single user in security layer,Security,Staging,2,0,0.11,0,80,12,P3
INC101346,Reporting experiencing low impact in database layer,Database,Production,4,1,0.16,0,85,23,P3
INC101347,Reporting experiencing inquiry in database layer,Database,Staging,2,0,0.14,0,81,3,P4
INC101348,Database Cluster experiencing degraded in application layer,Application,Development,1,1,0.61,1,44,577,P2
INC101349,Reporting experiencing minor issue in network layer,Network,Development,1,1,0.39,0,157,18,P3
INC101350,Reporting experiencing all users affected in application layer,Application,Development,1,7,0.9,0,8,2816,P1
INC101351,File Storage experiencing high latency in storage layer,Storage,Development,1,2,0.58,0,56,143,P2
INC101352,File Storage experiencing delay in application layer,Application,Development,1,1,0.25,0,231,23,P3
INC101353,Payment Gateway experiencing warning in database layer,Database,DR,3,0,0.27,0,195,28,P3
INC101354,Email Service experiencing delay in application layer,Application,Production,4,0,0.21,0,231,43,P3
INC101355,Database Cluster experiencing low priority in network layer,Network,Development,1,0,0.03,0,94,1,P4
INC101356,File Storage experiencing no impact in database layer,Database,Development,1,0,0.09,0,407,0,P4
INC101357,Email Service experiencing question in database layer,Database,DR,3,0,0.09,0,204,1,P4
INC101358,Auth Service experiencing warning in security layer,Security,Staging,2,1,0.41,1,218,40,P3
INC101359,Payment Gateway experiencing single user in security layer,Security,DR,3,1,0.31,0,188,46,P3
INC101360,File Storage experiencing security incident in database layer,Database,Production,4,5,0.91,1,14,3691,P1
INC101361,Database Cluster experiencing revenue impact in storage layer,Storage,Staging,2,6,0.7,1,9,2122,P1
INC101362,Auth Service experiencing non-critical in network layer,Network,Development,1,1,0.32,1,55,28,P3
INC101363,File Storage experiencing high latency in network layer,Network,Production,4,1,0.43,1,53,370,P2
INC101364,Web Portal experiencing some users affected in database layer,Database,Staging,2,3,0.41,1,25,126,P2
INC101365,File Storage experiencing workaround available in storage layer,Storage,Production,4,1,0.22,0,83,34,P3
INC101366,Payment Gateway experiencing how to in network layer,Network,Production,4,0,0.02,0,365,2,P4
INC101367,File Storage experiencing slow in security layer,Security,Production,4,3,0.71,1,46,359,P2
INC101368,Email Service experiencing all users affected in database layer,Database,DR,3,6,0.89,1,1,4853,P1
INC101369,Web Portal experiencing minor issue in security layer,Security,Production,4,0,0.11,0,235,17,P3
INC101370,Web Portal experiencing minor issue in network layer,Network,Development,1,1,0.22,0,56,46,P3
INC101371,Auth Service experiencing question in application layer,Application,Development,1,0,0.04,0,396,1,P4
INC101372,Email Service experiencing question in storage layer,Storage,Staging,2,0,0.03,0,207,3,P4
INC101373,Payment Gateway experiencing warning in database layer,Database,Development,1,1,0.19,0,116,15,P3
INC101374,Email Service experiencing warning in application layer,Application,Staging,2,1,0.36,1,50,40,P3
INC101375,Email Service experiencing production down in network layer,Network,Staging,2,5,0.72,1,8,1717,P1
INC101376,Email Service experiencing inquiry in network layer,Network,Staging,2,0,0.03,0,434,3,P4
INC101377,Reporting experiencing high latency in security layer,Security,DR,3,2,0.6,1,35,487,P2
INC101378,File Storage experiencing request in security layer,Security,Production,4,0,0.13,0,237,2,P4
INC101379,Database Cluster experiencing inquiry in security layer,Security,DR,3,0,0.03,0,112,3,P4
INC101380,VPN experiencing non-critical in storage layer,Storage,DR,3,0,0.15,0,239,12,P3
INC101381,Web Portal experiencing minor issue in database layer,Database,Staging,2,0,0.25,0,93,8,P3
INC101382,Reporting experiencing warning in database layer,Database,Staging,2,0,0.18,0,210,15,P3
INC101383,Web Portal experiencing request in database layer,Database,Staging,2,0,0.11,0,174,1,P4
INC101384,API Gateway experiencing non-critical in security layer,Security,Development,1,0,0.41,0,134,13,P3
INC101385,File Storage experiencing delay in network layer,Network,DR,3,1,0.13,0,210,53,P3
INC101386,Payment Gateway experiencing enhancement in database layer,Database,Development,1,0,0.09,0,163,3,P4
INC101387,File Storage experiencing question in storage layer,Storage,DR,3,0,0.11,0,395,4,P4
INC101388,VPN experiencing minor issue in network layer,Network,Development,1,1,0.41,1,91,23,P3
INC101389,File Storage experiencing warning in storage layer,Storage,Production,4,0,0.13,0,160,37,P3
INC101390,Payment Gateway experiencing question in storage layer,Storage,Production,4,0,0.1,0,380,3,P4
INC101391,Web Portal experiencing non-critical in storage layer,Storage,Production,4,0,0.27,1,74,44,P3
INC101392,Reporting experiencing enhancement in network layer,Network,Staging,2,0,0.05,0,165,4,P4
INC101393,API Gateway experiencing low impact in security layer,Security,Development,1,0,0.44,0,194,27,P3
INC101394,Payment Gateway experiencing documentation in application layer,Application,DR,3,0,0.04,0,304,3,P4
INC101395,Payment Gateway experiencing minor issue in network layer,Network,DR,3,1,0.41,0,110,36,P3
INC101396,Auth Service experiencing intermittent in network layer,Network,DR,3,2,0.43,1,46,154,P2
INC101397,API Gateway experiencing data loss in security layer,Security,DR,3,4,0.73,1,10,4084,P1
INC101398,Email Service experiencing question in application layer,Application,DR,3,0,0.11,0,468,4,P4
INC101399,VPN experiencing low priority in storage layer,Storage,DR,3,0,0.14,0,265,2,P4
INC101400,VPN experiencing delay in storage layer,Storage,Development,1,0,0.44,1,57,28,P3
INC101401,Web Portal experiencing critical in database layer,Database,Development,1,4,0.78,1,2,1830,P1
INC101402,Payment Gateway experiencing degraded in storage layer,Storage,Development,1,1,0.73,0,49,157,P2
INC101403,VPN experiencing data loss in storage layer,Storage,Production,4,3,0.78,1,6,1645,P1
INC101404,Auth Service experiencing no impact in application layer,Application,Staging,2,0,0.05,0,303,4,P4
INC101405,Web Portal experiencing high latency in application layer,Application,DR,3,2,0.41,0,34,99,P2
INC101406,Email Service experiencing request in security layer,Security,DR,3,0,0.06,0,373,0,P4
INC101407,Auth Service experiencing slow in security layer,Security,Staging,2,2,0.72,1,11,117,P2
INC101408,Web Portal experiencing degraded in database layer,Database,DR,3,1,0.43,1,35,471,P2
INC101409,Email Service experiencing non-critical in database layer,Database,Staging,2,1,0.23,0,167,57,P3
INC101410,Database Cluster experiencing partial outage in security layer,Security,DR,3,3,0.72,1,24,148,P2
INC101411,API Gateway experiencing partial outage in security layer,Security,Production,4,2,0.68,1,57,263,P2
INC101412,Database Cluster experiencing documentation in database layer,Database,Production,4,0,0.05,0,231,4,P4
INC101413,Database Cluster experiencing workaround available in application layer,Application,Production,4,1,0.4,0,53,40,P3
INC101414,VPN experiencing workaround available in network layer,Network,DR,3,0,0.16,0,191,11,P3
INC101415,VPN experiencing intermittent in security layer,Security,Development,1,2,0.46,1,48,581,P2
INC101416,File Storage experiencing no impact in security layer,Security,Production,4,0,0.03,0,104,1,P4
INC101417,VPN experiencing non-critical in security layer,Security,Development,1,0,0.26,0,123,53,P3
INC101418,File Storage experiencing enhancement in storage layer,Storage,Staging,2,0,0.13,0,173,3,P4
INC101419,Reporting experiencing request in database layer,Database,DR,3,0,0.07,0,221,2,P4
INC101420,Email Service experiencing single user in security layer,Security,Development,1,1,0.43,0,35,34,P3
INC101421,Email Service experiencing intermittent in database layer,Database,Staging,2,1,0.64,0,34,195,P2
INC101422,Email Service experiencing warning in storage layer,Storage,Development,1,1,0.39,0,106,54,P3
